ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5192.1621,91378.9809,474454481,2.1669E10
ROI_0CD31,2864.0867,91378.9809,261717320,1.1953E10
ROI_0abeta,1302.1545,91378.9809,118989547,5.4344E9
ROI_1aSMA,5202.1379,91466.8921,475823390,2.1731E10
ROI_1CD31,2873.0034,91466.8921,262784695,1.2002E10
ROI_1abeta,1303.0741,91466.8921,119188136,5.4435E9
ROI_2aSMA,5308.3393,87551.2872,464751942,2.1226E10
ROI_2CD31,2835.4081,87551.2872,248243629,1.1338E10
ROI_2abeta,1329.8855,87551.2872,116433188,5.3176E9
ROI_0_aSMAaSMA,18862.2181,4508.6713,85043542,3.8840E9
ROI_0_aSMACD31,10707.8963,4508.6713,48278385,2.2049E9
ROI_0_aSMAabeta,11816.9646,4508.6713,53278809.7,2.4333E9
ROI_0_CD31aSMA,29705.9673,9244.0506,274603464,1.2541E10
ROI_0_CD31CD31,6749.9657,9244.0506,62397024,2.8497E9
ROI_0_CD31abeta,3302.482,9244.0506,30528310.2,1394261651
ROI_0_AbetaaSMA,10811.589,4076.2097,44070304.1,2.0127E9
ROI_0_AbetaCD31,24111.6822,4076.2097,98284273.2,4.4888E9
ROI_0_Abetaabeta,3116.6619,4076.2097,12704167.7,580213371
ROI_1_aSMAaSMA,18927.6572,4420.7602,83674633.1,3.8215E9
ROI_1_aSMACD31,10679.3872,4420.7602,47211009.4,2.1562E9
ROI_1_aSMAabeta,12007.0347,4420.7602,53080220.5,2.4242E9
ROI_1_CD31aSMA,29841.6771,9156.1394,273234555,1.2479E10
ROI_1_CD31CD31,6698.1995,9156.1394,61329648.3,2.8010E9
ROI_1_CD31abeta,3312.501,9156.1394,30329721.1,1385191865
ROI_1_AbetaaSMA,10667.182,4033.4912,43025984.9,1965044260
ROI_1_AbetaCD31,24283.5108,4033.4912,97947327.9,4.4734E9
ROI_1_Abetaabeta,3114.0599,4033.4912,12560533.2,573653425
ROI_2_aSMAaSMA,11365.395,8336.365,94746081.7,4.3272E9
ROI_2_aSMACD31,7407.5542,8336.365,61752075.5,2.8203E9
ROI_2_aSMAabeta,6697.7836,8336.365,55835169.2,2.5501E9
ROI_2_CD31aSMA,21749.6608,13071.7443,284306003,1.2985E10
ROI_2_CD31CD31,5804.1768,13071.7443,75870714.5,3.4651E9
ROI_2_CD31abeta,2531.0065,13071.7443,33084669.8,1511013416
ROI_2_AbetaaSMA,6810.9811,7808.066,53180590.1,2.4288E9
ROI_2_AbetaCD31,13754.8192,7808.066,107398536,4.9050E9
ROI_2_Abetaabeta,1942.7925,7808.066,15169451.9,692805624
