ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,28582.0394,24250,693114455,693114455
ROI_0_IntensityCD31,7130.6938,24250,172919325,172919325
ROI_0_IntensityAbeta,1333.5287,24250,32338070,32338070
ROI_0_aSMA_IntensityaSMA,32336.2678,21179,684849816,684849816
ROI_0_aSMA_IntensityCD31,6661.3688,21179,141081130,141081130
ROI_0_aSMA_IntensityAbeta,1284.4385,21179,27203124,27203124
ROI_0_CD31_IntensityaSMA,28562.6044,16856,481451259,481451259
ROI_0_CD31_IntensityCD31,9657.3487,16856,162784269,162784269
ROI_0_CD31_IntensityAbeta,1311.4152,16856,22105214,22105214
ROI_0_Abeta_IntensityaSMA,31951.9287,3746,119691925,119691925
ROI_0_Abeta_IntensityCD31,7883.1375,3746,29530233,29530233
ROI_0_Abeta_IntensityAbeta,5864.9322,3746,21970036,21970036
