ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4920.2,0.5474,2693.2784,123005
ROI_0CD31,2660.04,0.5474,1456.0848,66501
ROI_0abeta,948.64,0.5474,519.278,23716
ROI_0_aSMAaSMA,5034.0505,91836.6007,462310089,2.1114E10
ROI_0_aSMACD31,3020.5025,91836.6007,277392685,1.2669E10
ROI_0_aSMAabeta,1156.0315,91836.6007,106165999,4.8487E9
ROI_0_CD31aSMA,5034.0516,91836.6445,462310405,2.1114E10
ROI_0_CD31CD31,3020.503,91836.6445,277392857,1.2669E10
ROI_0_CD31abeta,1156.0314,91836.6445,106166043,4.8487E9
ROI_0_AbetaaSMA,5034.0505,91836.6007,462310089,2.1114E10
ROI_0_AbetaCD31,3020.5025,91836.6007,277392685,1.2669E10
ROI_0_Abetaabeta,1156.0315,91836.6007,106165999,4.8487E9
