ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,17959.4177,32218,578616518,578616518
ROI_0_IntensityCD31,8219.6167,32218,264819611,264819611
ROI_0_IntensityAbeta,1189.975,32218,38338615,38338615
ROI_0_aSMA_IntensityaSMA,26587.4323,20294,539565351,539565351
ROI_0_aSMA_IntensityCD31,6923.4128,20294,140503739,140503739
ROI_0_aSMA_IntensityAbeta,1266.0132,20294,25692472,25692472
ROI_0_CD31_IntensityaSMA,14444.5941,23147,334349019,334349019
ROI_0_CD31_IntensityCD31,10916.9161,23147,252693856,252693856
ROI_0_CD31_IntensityAbeta,1047.4595,23147,24245544,24245544
ROI_0_Abeta_IntensityaSMA,20207.3804,4606,93075194,93075194
ROI_0_Abeta_IntensityCD31,7664.4785,4606,35302588,35302588
ROI_0_Abeta_IntensityAbeta,5667.2809,4606,26103496,26103496
