ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,35339.6499,11418,403508123,403508123
ROI_0_IntensityCD31,17214.5038,11418,196555204,196555204
ROI_0_IntensityAbeta,2426.2995,11418,27703488,27703488
ROI_0_aSMA_IntensityaSMA,44072.7602,9011,397139642,397139642
ROI_0_aSMA_IntensityCD31,18010.8413,9011,162295691,162295691
ROI_0_aSMA_IntensityAbeta,1896.4833,9011,17089211,17089211
ROI_0_CD31_IntensityaSMA,34422.659,8738,300785194,300785194
ROI_0_CD31_IntensityCD31,22384.6428,8738,195597009,195597009
ROI_0_CD31_IntensityAbeta,1591.6574,8738,13907902,13907902
ROI_0_Abeta_IntensityaSMA,26349.4778,1015,26744720,26744720
ROI_0_Abeta_IntensityCD31,9502.9202,1015,9645464,9645464
ROI_0_Abeta_IntensityAbeta,24826.8039,1015,25199206,25199206
