ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5375.9329,88672.6746,476698346,2.1771E10
ROI_0CD31,1869.182,88672.6746,165745366,7.5698E9
ROI_0abeta,1043.0653,88672.6746,92491387.1,4.2242E9
ROI_0_aSMAaSMA,6285.7447,5612.5859,35279282.3,1611243794
ROI_0_aSMACD31,2983.7544,5612.5859,16746577.7,764834704
ROI_0_aSMAabeta,4980.3609,5612.5859,27952703.6,1276630852
ROI_0_CD31aSMA,18135.1929,12318.0292,223389836,1.0202E10
ROI_0_CD31CD31,2688.5166,12318.0292,33117226.2,1512500302
ROI_0_CD31abeta,1519.6347,12318.0292,18718904.3,854913038
ROI_0_AbetaaSMA,3729.0194,5053.0856,18843054.3,860583104
ROI_0_AbetaCD31,7600.9521,5053.0856,38408261.5,1754147731
ROI_0_Abetaabeta,1185.695,5053.0856,5991418.3,273634692
