ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,16225.9899,114584,1859238832,1859238832
ROI_0_IntensityCD31,6514.1931,114584,746422302,746422302
ROI_0_IntensityAbeta,4116.7397,114584,471712501,471712501
ROI_0_aSMA_IntensityaSMA,32379.2484,51384,1663775299,1663775299
ROI_0_aSMA_IntensityCD31,9137.999,51384,469546941,469546941
ROI_0_aSMA_IntensityAbeta,2533.756,51384,130194519,130194519
ROI_0_CD31_IntensityaSMA,18429.6707,76508,1410017243,1410017243
ROI_0_CD31_IntensityCD31,9329.7968,76508,713804090,713804090
ROI_0_CD31_IntensityAbeta,2952.3958,76508,225881900,225881900
ROI_0_Abeta_IntensityaSMA,10662.9101,17326,184745581,184745581
ROI_0_Abeta_IntensityCD31,5748.4971,17326,99598461,99598461
ROI_0_Abeta_IntensityAbeta,25490.6927,17326,441651741,441651741
