ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,20269.9892,42500,861474539,861474539
ROI_0_IntensityCD31,10251.1016,42500,435671816,435671816
ROI_0_IntensityAbeta,1353.8851,42500,57540118,57540118
ROI_1_IntensityaSMA,21975.4361,31172,685018295,685018295
ROI_1_IntensityCD31,12026.7547,31172,374897996,374897996
ROI_1_IntensityAbeta,1340.8273,31172,41796269,41796269
ROI_0_aSMA_IntensityaSMA,28777.5831,28396,817168250,817168250
ROI_0_aSMA_IntensityCD31,9207.5361,28396,261457195,261457195
ROI_0_aSMA_IntensityAbeta,1272.3506,28396,36129667,36129667
ROI_0_CD31_IntensityaSMA,17569.2937,27819,488760181,488760181
ROI_0_CD31_IntensityCD31,15041.6375,27819,418443314,418443314
ROI_0_CD31_IntensityAbeta,1288.4505,27819,35843404,35843404
ROI_0_Abeta_IntensityaSMA,14059.1597,6707,94294784,94294784
ROI_0_Abeta_IntensityCD31,8901.5588,6707,59702755,59702755
ROI_0_Abeta_IntensityAbeta,6562.1388,6707,44012265,44012265
ROI_1_aSMA_IntensityaSMA,29595.6363,22132,655010622,655010622
ROI_1_aSMA_IntensityCD31,10853.522,22132,240210149,240210149
ROI_1_aSMA_IntensityAbeta,1184.215,22132,26209047,26209047
ROI_1_CD31_IntensityaSMA,18947.6401,22712,430338803,430338803
ROI_1_CD31_IntensityCD31,16057.1624,22712,364690273,364690273
ROI_1_CD31_IntensityAbeta,1397.4113,22712,31738006,31738006
ROI_1_Abeta_IntensityaSMA,15225.9401,5095,77576165,77576165
ROI_1_Abeta_IntensityCD31,10492.7219,5095,53460418,53460418
ROI_1_Abeta_IntensityAbeta,6322.3706,5095,32212478,32212478
