ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,9030.1219,39328,355136633,355136633
ROI_0_IntensityCD31,7957.7699,39328,312963176,312963176
ROI_0_IntensityAbeta,8634.6023,39328,339581638,339581638
ROI_0_aSMA_IntensityaSMA,45478.2783,7003,318484383,318484383
ROI_0_aSMA_IntensityCD31,7076.5456,7003,49557049,49557049
ROI_0_aSMA_IntensityAbeta,9263.6497,7003,64873339,64873339
ROI_0_CD31_IntensityaSMA,6838.1145,30990,211913169,211913169
ROI_0_CD31_IntensityCD31,9934.7648,30990,307878360,307878360
ROI_0_CD31_IntensityAbeta,9589.8146,30990,297188354,297188354
ROI_0_Abeta_IntensityaSMA,8138.2079,10445,85003582,85003582
ROI_0_Abeta_IntensityCD31,8865.5236,10445,92600394,92600394
ROI_0_Abeta_IntensityAbeta,30469.3003,10445,318251842,318251842
