ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5201.7513,91300.3973,474921960,2.1690E10
ROI_0CD31,2380.6837,91300.3973,217357366,9.9270E9
ROI_0abeta,1298.6028,91300.3973,118562951,5.4149E9
ROI_0_aSMAaSMA,14602.4871,4332.0826,63259181.1,2.8891E9
ROI_0_aSMACD31,8788.0943,4332.0826,38070750.9,1738733248
ROI_0_aSMAabeta,9628.1983,4332.0826,41710150.7,1904948657
ROI_0_CD31aSMA,26627.7042,9393.0069,250114208,1.1423E10
ROI_0_CD31CD31,5299.3692,9393.0069,49777011.5,2.2734E9
ROI_0_CD31abeta,2830.3423,9393.0069,26585424.4,1214185700
ROI_0_AbetaaSMA,8137.5089,5632.9489,45838172,2093479950
ROI_0_AbetaCD31,14224.5593,5632.9489,80126215.9,3.6595E9
ROI_0_Abetaabeta,2922.1062,5632.9489,16460075.2,751749816
