ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,31250.2445,16093,502910184,502910184
ROI_0_IntensityCD31,13343.2417,16093,214732789,214732789
ROI_0_IntensityAbeta,82.7917,16093,1332367,1332367
ROI_0_aSMA_IntensityaSMA,39110.2833,12506,489113203,489113203
ROI_0_aSMA_IntensityCD31,15317.9278,12506,191566005,191566005
ROI_0_aSMA_IntensityAbeta,68.2443,12506,853463,853463
ROI_0_CD31_IntensityaSMA,33244.5624,12346,410437367,410437367
ROI_0_CD31_IntensityCD31,17232.7067,12346,212754997,212754997
ROI_0_CD31_IntensityAbeta,93.5782,12346,1155317,1155317
ROI_0_Abeta_IntensityaSMA,2507,1,2507,2507
ROI_0_Abeta_IntensityCD31,63,1,63,63
ROI_0_Abeta_IntensityAbeta,32800,1,32800,32800
