ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5474.6392,85721.3337,469293372,2.1433E10
ROI_0CD31,1930.6907,85721.3337,165501378,7.5586E9
ROI_0abeta,1559.6624,85721.3337,133696342,6.1061E9
ROI_1aSMA,5397.7743,87635.6951,473037705,2.1604E10
ROI_1CD31,1857.8227,87635.6951,162811581,7.4358E9
ROI_1abeta,1537.8506,87635.6951,134770607,6.1551E9
ROI_0_aSMAaSMA,8279.3715,10569.1991,87506326.6,3.9965E9
ROI_0_aSMACD31,4141.0733,10569.1991,43767828.7,1998925085
ROI_0_aSMAabeta,7353.9924,10569.1991,77725809.8,3.5498E9
ROI_0_CD31aSMA,20241.4406,14918.1196,301964232,1.3791E10
ROI_0_CD31CD31,2985.304,14918.1196,44535121.6,2033968198
ROI_0_CD31abeta,2645.2034,14918.1196,39461460.9,1802248510
ROI_0_AbetaaSMA,5256.2273,9927.2177,52179712.6,2.3831E9
ROI_0_AbetaCD31,7370.2347,9927.2177,73165924.4,3.3416E9
ROI_0_Abetaabeta,1809.1742,9927.2177,17960066.4,820256071
ROI_1_aSMAaSMA,9678.0547,8654.8377,83761992.9,3.8255E9
ROI_1_aSMACD31,5367.8216,8654.8377,46457625.1,2.1218E9
ROI_1_aSMAabeta,8856.497,8654.8377,76651544.4,3.5008E9
ROI_1_CD31aSMA,22933.3623,13003.7582,298219898,1.3620E10
ROI_1_CD31CD31,3631.6361,13003.7582,47224918,2.1568E9
ROI_1_CD31abeta,2952.0078,13003.7582,38387195.5,1753185622
ROI_1_AbetaaSMA,6105.2119,7855.8205,47961448.7,2.1905E9
ROI_1_AbetaCD31,9324.1321,7855.8205,73248708,3.3453E9
ROI_1_Abetaabeta,2128.2073,7855.8205,16718814.4,763566720
