ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,7646.8497,3220,24622856,24622856
ROI_0_IntensityCD31,11761.8699,3220,37873221,37873221
ROI_0_IntensityAbeta,981.6661,3220,3160965,3160965
ROI_1_IntensityaSMA,10226.4115,42115,430685322,430685322
ROI_1_IntensityCD31,14752.4546,42115,621299627,621299627
ROI_1_IntensityAbeta,5623.4958,42115,236833524,236833524
ROI_0_aSMA_IntensityaSMA,24156.993,863,20847485,20847485
ROI_0_aSMA_IntensityCD31,9403.9015,863,8115567,8115567
ROI_0_aSMA_IntensityAbeta,621.5411,863,536390,536390
ROI_0_CD31_IntensityaSMA,6582.3677,3000,19747103,19747103
ROI_0_CD31_IntensityCD31,12487.92,3000,37463760,37463760
ROI_0_CD31_IntensityAbeta,996.7653,3000,2990296,2990296
ROI_0_Abeta_IntensityaSMA,6594.3148,378,2492651,2492651
ROI_0_Abeta_IntensityCD31,12745.4974,378,4817798,4817798
ROI_0_Abeta_IntensityAbeta,6030.6958,378,2279603,2279603
ROI_1_aSMA_IntensityaSMA,36040.7515,10588,381599477,381599477
ROI_1_aSMA_IntensityCD31,11583.6876,10588,122648084,122648084
ROI_1_aSMA_IntensityAbeta,4840.1517,10588,51247526,51247526
ROI_1_CD31_IntensityaSMA,7548.9804,38393,289828004,289828004
ROI_1_CD31_IntensityCD31,16056.695,38393,616464692,616464692
ROI_1_CD31_IntensityAbeta,5804.605,38393,222856199,222856199
ROI_1_Abeta_IntensityaSMA,10008.0459,12708,127182247,127182247
ROI_1_Abeta_IntensityCD31,15165.0508,12708,192717465,192717465
ROI_1_Abeta_IntensityAbeta,18051.8979,12708,229403518,229403518
