ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,12832.5953,21484,275695477,275695477
ROI_0_IntensityCD31,17408.6932,21484,374008364,374008364
ROI_0_IntensityAbeta,1130.7018,21484,24291997,24291997
ROI_1_IntensityaSMA,13610.6276,27801,378389058,378389058
ROI_1_IntensityCD31,15415.8879,27801,428577100,428577100
ROI_1_IntensityAbeta,934.0485,27801,25967482,25967482
ROI_0_aSMA_IntensityaSMA,39850.2041,6422,255918011,255918011
ROI_0_aSMA_IntensityCD31,15594.5631,6422,100148284,100148284
ROI_0_aSMA_IntensityAbeta,1038.7501,6422,6670853,6670853
ROI_0_CD31_IntensityaSMA,9891.9976,19495,192844493,192844493
ROI_0_CD31_IntensityCD31,19025.4269,19495,370900698,370900698
ROI_0_CD31_IntensityAbeta,1116.8274,19495,21772550,21772550
ROI_0_Abeta_IntensityaSMA,11253.1701,2122,23879227,23879227
ROI_0_Abeta_IntensityCD31,16804.5985,2122,35659358,35659358
ROI_0_Abeta_IntensityAbeta,7912.3435,2122,16789993,16789993
ROI_1_aSMA_IntensityaSMA,36023.0203,9639,347225893,347225893
ROI_1_aSMA_IntensityCD31,11237.002,9639,108313462,108313462
ROI_1_aSMA_IntensityAbeta,753.6618,9639,7264546,7264546
ROI_1_CD31_IntensityaSMA,10304.2309,24579,253267691,253267691
ROI_1_CD31_IntensityCD31,17239.597,24579,423732054,423732054
ROI_1_CD31_IntensityAbeta,928.0134,24579,22809642,22809642
ROI_1_Abeta_IntensityaSMA,10611.335,2534,26889123,26889123
ROI_1_Abeta_IntensityCD31,16236.9155,2534,41144344,41144344
ROI_1_Abeta_IntensityAbeta,6431.8418,2534,16298287,16298287
