ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,19116.8098,21779,416345000,416345000
ROI_0_IntensityCD31,14416.8256,21779,313984045,313984045
ROI_0_IntensityAbeta,129.8586,21779,2828190,2828190
ROI_1_IntensityaSMA,17207.8247,27512,473421674,473421674
ROI_1_IntensityCD31,9370.6432,27512,257805136,257805136
ROI_1_IntensityAbeta,103.8054,27512,2855895,2855895
ROI_0_aSMA_IntensityaSMA,36485.3562,10473,382111136,382111136
ROI_0_aSMA_IntensityCD31,14760.3925,10473,154585591,154585591
ROI_0_aSMA_IntensityAbeta,123.2609,10473,1290911,1290911
ROI_0_CD31_IntensityaSMA,18050.6698,17097,308612301,308612301
ROI_0_CD31_IntensityCD31,18225.8878,17097,311608004,311608004
ROI_0_CD31_IntensityAbeta,124.2419,17097,2124164,2124164
ROI_1_aSMA_IntensityaSMA,31583.0613,13410,423528852,423528852
ROI_1_aSMA_IntensityCD31,9612.024,13410,128897242,128897242
ROI_1_aSMA_IntensityAbeta,72.0206,13410,965796,965796
ROI_1_CD31_IntensityaSMA,15313.7119,21569,330301451,330301451
ROI_1_CD31_IntensityCD31,11806.2002,21569,254647932,254647932
ROI_1_CD31_IntensityAbeta,110.4982,21569,2383336,2383336
ROI_1_Abeta_IntensityaSMA,334.6154,26,8700,8700
ROI_1_Abeta_IntensityCD31,7332.9615,26,190657,190657
ROI_1_Abeta_IntensityAbeta,18125.0769,26,471252,471252
