ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5879.1337,91013.5858,535081042,2.4438E10
ROI_0CD31,2157.7528,91013.5858,196384819,8.9691E9
ROI_0abeta,1381.5393,91013.5858,125738845,5.7426E9
ROI_0_aSMAaSMA,10386.5633,3409.0921,35408750.3,1617156740
ROI_0_aSMACD31,3451.1464,3409.0921,11765275.9,537333148
ROI_0_aSMAabeta,11681.7064,3409.0921,39824012.6,1818806648
ROI_0_CD31aSMA,21639.9299,11551.4832,249973288,1.1417E10
ROI_0_CD31CD31,3032.6022,11551.4832,35031053.5,1599906909
ROI_0_CD31abeta,2371.0421,11551.4832,27389053.3,1250888318
ROI_0_AbetaaSMA,7834.194,3161.4081,24767084.4,1131140105
ROI_0_AbetaCD31,12438.6477,3161.4081,39323641.6,1795954152
ROI_0_Abetaabeta,1666.9951,3161.4081,5270051.69,240689082
