ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5385.8259,90131.2993,485431484,2.2170E10
ROI_0CD31,2557.1502,90131.2993,230479269,1.0526E10
ROI_0abeta,1293.2047,90131.2993,116558222,5.3233E9
ROI_0_aSMAaSMA,9642.4853,5391.549,51987932.1,2.3743E9
ROI_0_aSMACD31,7583.5139,5391.549,40886887,1867349294
ROI_0_aSMAabeta,8206.0646,5391.549,44243399.5,2.0206E9
ROI_0_CD31aSMA,20176.5221,10823.0139,218370779,9.9732E9
ROI_0_CD31CD31,4660.7036,10823.0139,50442860.1,2.3038E9
ROI_0_CD31abeta,2544.0709,10823.0139,27534515,1257531714
ROI_0_AbetaaSMA,6586.6251,7953.8475,52389011.7,2.3927E9
ROI_0_AbetaCD31,14377.957,7953.8475,114360077,5.2230E9
ROI_0_Abetaabeta,1958.5794,7953.8475,15578241.6,711475504
