ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,16719.3866,5424,90685953,90685953
ROI_0_IntensityCD31,4421.5391,5424,23982428,23982428
ROI_0_IntensityAbeta,347.359,5424,1884075,1884075
ROI_1_IntensityaSMA,19725.2166,111383,2.1971E9,2.1971E9
ROI_1_IntensityCD31,4950.5818,111383,551410656,551410656
ROI_1_IntensityAbeta,530.2578,111383,59061706,59061706
ROI_0_aSMA_IntensityaSMA,22545.5683,3665,82629508,82629508
ROI_0_aSMA_IntensityCD31,3879.3476,3665,14217809,14217809
ROI_0_aSMA_IntensityAbeta,345.2423,3665,1265313,1265313
ROI_0_CD31_IntensityaSMA,13209.9821,3023,39933776,39933776
ROI_0_CD31_IntensityCD31,6574.6748,3023,19875242,19875242
ROI_0_CD31_IntensityAbeta,350.353,3023,1059117,1059117
ROI_0_Abeta_IntensityaSMA,2598,1,2598,2598
ROI_0_Abeta_IntensityCD31,4522,1,4522,4522
ROI_0_Abeta_IntensityAbeta,2525,1,2525,2525
ROI_1_aSMA_IntensityaSMA,26037.0216,80918,2106863710,2106863710
ROI_1_aSMA_IntensityCD31,4201.8287,80918,340003578,340003578
ROI_1_aSMA_IntensityAbeta,557.162,80918,45084438,45084438
ROI_1_CD31_IntensityaSMA,17659.0248,70225,1240105015,1240105015
ROI_1_CD31_IntensityCD31,6834.7355,70225,479969301,479969301
ROI_1_CD31_IntensityAbeta,509.8871,70225,35806823,35806823
ROI_1_Abeta_IntensityaSMA,22940.0143,3709,85084513,85084513
ROI_1_Abeta_IntensityCD31,4488.5535,3709,16648045,16648045
ROI_1_Abeta_IntensityAbeta,6351.2971,3709,23556961,23556961
