ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,16089.2692,117255,1886547256,1886547256
ROI_0_IntensityCD31,5642.3065,117255,661588651,661588651
ROI_0_IntensityAbeta,1048.5465,117255,122947323,122947323
ROI_0_aSMA_IntensityaSMA,22365.123,79837,1.7856E9,1.7856E9
ROI_0_aSMA_IntensityCD31,4397.3363,79837,351070142,351070142
ROI_0_aSMA_IntensityAbeta,978.8815,79837,78150959,78150959
ROI_0_CD31_IntensityaSMA,13941.3666,72590,1012003802,1012003802
ROI_0_CD31_IntensityCD31,8098.3965,72590,587862601,587862601
ROI_0_CD31_IntensityAbeta,967.0114,72590,70195356,70195356
ROI_0_Abeta_IntensityaSMA,14918.4371,11621,173367157,173367157
ROI_0_Abeta_IntensityCD31,5506.8475,11621,63995075,63995075
ROI_0_Abeta_IntensityAbeta,6252.7205,11621,72662865,72662865
