ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,22241.8578,43799,974171130,974171130
ROI_0_IntensityCD31,9064.3106,43799,397007740,397007740
ROI_0_IntensityAbeta,3989.3026,43799,174727463,174727463
ROI_0_aSMA_IntensityaSMA,29217.9978,32355,945348319,945348319
ROI_0_aSMA_IntensityCD31,8873.0261,32355,287086758,287086758
ROI_0_aSMA_IntensityAbeta,4397.0109,32355,142265289,142265289
ROI_0_CD31_IntensityaSMA,20667.1912,25621,529514105,529514105
ROI_0_CD31_IntensityCD31,14623.4326,25621,374666966,374666966
ROI_0_CD31_IntensityAbeta,3985.0661,25621,102101378,102101378
ROI_0_Abeta_IntensityaSMA,20542.929,13386,274987648,274987648
ROI_0_Abeta_IntensityCD31,10041.315,13386,134413043,134413043
ROI_0_Abeta_IntensityAbeta,11969.4951,13386,160223662,160223662
