ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,22834.1225,26336,601359451,601359451
ROI_0_IntensityCD31,8755.946,26336,230596593,230596593
ROI_0_IntensityAbeta,450.962,26336,11876534,11876534
ROI_0_aSMA_IntensityaSMA,33098.0633,17019,563295939,563295939
ROI_0_aSMA_IntensityCD31,9281.3023,17019,157958483,157958483
ROI_0_aSMA_IntensityAbeta,304.3774,17019,5180199,5180199
ROI_0_CD31_IntensityaSMA,22428.8125,20880,468313605,468313605
ROI_0_CD31_IntensityCD31,10857.2185,20880,226698722,226698722
ROI_0_CD31_IntensityAbeta,249.1772,20880,5202819,5202819
ROI_0_Abeta_IntensityaSMA,8282.71,369,3056320,3056320
ROI_0_Abeta_IntensityCD31,1465.6829,369,540837,540837
ROI_0_Abeta_IntensityAbeta,11164.7209,369,4119782,4119782
