ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,17203.7934,19626,337641650,337641650
ROI_0_IntensityCD31,17588.2283,19626,345186569,345186569
ROI_0_IntensityAbeta,5477.9749,19626,107510736,107510736
ROI_0_aSMA_IntensityaSMA,32543.9732,9642,313788990,313788990
ROI_0_aSMA_IntensityCD31,16059.8384,9642,154848962,154848962
ROI_0_aSMA_IntensityAbeta,4003.5309,9642,38602045,38602045
ROI_0_CD31_IntensityaSMA,13810.9957,16743,231237501,231237501
ROI_0_CD31_IntensityCD31,20379.4895,16743,341213792,341213792
ROI_0_CD31_IntensityAbeta,5443.8239,16743,91145944,91145944
ROI_0_Abeta_IntensityaSMA,13228.084,6431,85069808,85069808
ROI_0_Abeta_IntensityCD31,17670.7756,6431,113640758,113640758
ROI_0_Abeta_IntensityAbeta,15999.5257,6431,102892950,102892950
