ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,6001.9968,91288.8364,547915306,2.5024E10
ROI_0CD31,4651.6026,91288.8364,424639391,1.9394E10
ROI_0abeta,1794.816,91288.8364,163846660,7.4831E9
ROI_1aSMA,6806.273,71563.1038,487078020,2.2245E10
ROI_1CD31,4800.1601,71563.1038,343514358,1.5689E10
ROI_1abeta,2112.4967,71563.1038,151176818,6.9044E9
ROI_0_aSMAaSMA,13963.3337,6490.3839,90627395.5,4.1391E9
ROI_0_aSMACD31,14931.0776,6490.3839,96908425.1,4.4259E9
ROI_0_aSMAabeta,14448.5226,6490.3839,93776457.6,4.2829E9
ROI_0_CD31aSMA,23786.4029,10022.5953,238401491,1.0888E10
ROI_0_CD31CD31,11423.9517,10022.5953,114497645,5.2292E9
ROI_0_CD31abeta,4212.7502,10022.5953,42222690,1928356892
ROI_0_AbetaaSMA,10372.1791,8206.1952,85116126.6,3.8873E9
ROI_0_AbetaCD31,26398.1524,8206.1952,216628392,9.8937E9
ROI_0_Abetaabeta,3960.6065,8206.1952,32501510,1484379866
ROI_1_aSMAaSMA,5777.5408,26216.1165,151464682,6.9176E9
ROI_1_aSMACD31,6790.9928,26216.1165,178033458,8.1310E9
ROI_1_aSMAabeta,4060.3382,26216.1165,106446300,4.8615E9
ROI_1_CD31aSMA,10059.0116,29748.328,299238777,1.3667E10
ROI_1_CD31CD31,6575.9218,29748.328,195622678,8.9343E9
ROI_1_CD31abeta,1845.2308,29748.328,54892531.8,2.5070E9
ROI_1_AbetaaSMA,5206.9002,26823.9406,139669581,6.3789E9
ROI_1_AbetaCD31,9563.4774,26823.9406,256530151,1.1716E10
ROI_1_Abetaabeta,1646.6729,26823.9406,44170255.2,2017304348
