ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,34221.0971,9389,321301881,321301881
ROI_0_IntensityCD31,21710.3788,9389,203838747,203838747
ROI_0_IntensityAbeta,10953.4898,9389,102842316,102842316
ROI_0_aSMA_IntensityaSMA,43350.3806,7281,315634121,315634121
ROI_0_aSMA_IntensityCD31,25498.2952,7281,185653087,185653087
ROI_0_aSMA_IntensityAbeta,11381.0955,7281,82865756,82865756
ROI_0_CD31_IntensityaSMA,33969.194,6788,230582889,230582889
ROI_0_CD31_IntensityCD31,29874.2577,6788,202786461,202786461
ROI_0_CD31_IntensityAbeta,13238.1934,6788,89860857,89860857
ROI_0_Abeta_IntensityaSMA,29111.0988,2571,74844635,74844635
ROI_0_Abeta_IntensityCD31,23909.1595,2571,61470449,61470449
ROI_0_Abeta_IntensityAbeta,38827.832,2571,99826356,99826356
