ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4315.8842,90686.4205,391392093,1.7875E10
ROI_0CD31,2302.2445,90686.4205,208782314,9.5353E9
ROI_0abeta,832.7337,90686.4205,75517642.7,3.4490E9
ROI_0_aSMAaSMA,10117.9501,2537.622,25675532.8,1172629946
ROI_0_aSMACD31,9415.0764,2537.622,23891904.9,1091169690
ROI_0_aSMAabeta,6110.0293,2537.622,15504944.7,708127954
ROI_0_CD31aSMA,19887.7165,10028.1349,199436705,9.1085E9
ROI_0_CD31CD31,6237.6134,10028.1349,62551629.3,2.8568E9
ROI_0_CD31abeta,1489.6888,10028.1349,14938800.5,682271522
ROI_0_AbetaaSMA,11505.3116,4267.5123,49099058.5,2.2424E9
ROI_0_AbetaCD31,15870.8659,4267.5123,67729115.4,3.0933E9
ROI_0_Abetaabeta,1094.5558,4267.5123,4671030.33,213331115
