ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5144.5093,91376.3316,470086386,2.1469E10
ROI_0CD31,3119.3588,91376.3316,285035568,1.3018E10
ROI_0abeta,1167.9834,91376.3316,106726036,4.8743E9
ROI_1aSMA,5132.4537,91567.8312,469967652,2.1464E10
ROI_1CD31,3146.8941,91567.8312,288154272,1.3160E10
ROI_1abeta,1166.5107,91567.8312,106814857,4.8784E9
ROI_0_aSMAaSMA,12946.196,3765.0064,48742510.3,2.2261E9
ROI_0_aSMACD31,9846.7479,3765.0064,37073068.7,1.6932E9
ROI_0_aSMAabeta,10230.5218,3765.0064,38517979.7,1759158680
ROI_0_CD31aSMA,25803.6849,10282.519,265326880,1.2118E10
ROI_0_CD31CD31,4233.0738,10282.519,43526661.4,1987910706
ROI_0_CD31abeta,2391.3549,10282.519,24589151.8,1123013726
ROI_0_AbetaaSMA,4944.0113,7349.5923,36336467.4,1659526603
ROI_0_AbetaCD31,17585.9139,7349.5923,129249298,5.9030E9
ROI_0_Abetaabeta,2080.5696,7349.5923,15291338.4,698372314
ROI_1_aSMAaSMA,13673.1922,3573.5067,48861244.3,2.2315E9
ROI_1_aSMACD31,9501.6933,3573.5067,33954365.1,1550733362
ROI_1_aSMAabeta,10753.9068,3573.5067,38429158.5,1755102117
ROI_1_CD31aSMA,26305.1338,10091.0193,265445614,1.2123E10
ROI_1_CD31CD31,4004.3485,10091.0193,40407957.8,1845476068
ROI_1_CD31abeta,2427.9342,10091.0193,24500330.6,1118957163
ROI_1_AbetaaSMA,5069.0626,7209.1096,36543427.6,1668978708
ROI_1_AbetaCD31,17839.7641,7209.1096,128608815,5.8737E9
ROI_1_Abetaabeta,2114.2234,7209.1096,15241668.6,696103840
