ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,23737.9209,23208,550909669,550909669
ROI_0_IntensityCD31,8785.8703,23208,203902479,203902479
ROI_0_IntensityAbeta,7009.5327,23208,162677235,162677235
ROI_1_IntensityaSMA,6291.6501,2921,18377910,18377910
ROI_1_IntensityCD31,8583.9408,2921,25073691,25073691
ROI_1_IntensityAbeta,2469.7576,2921,7214162,7214162
ROI_0_aSMA_IntensityaSMA,29072.881,18307,532237233,532237233
ROI_0_aSMA_IntensityCD31,9329.4471,18307,170794188,170794188
ROI_0_aSMA_IntensityAbeta,6998.7252,18307,128125662,128125662
ROI_0_CD31_IntensityaSMA,25150.8791,15230,383047889,383047889
ROI_0_CD31_IntensityCD31,12577.3227,15230,191552625,191552625
ROI_0_CD31_IntensityAbeta,7809.7723,15230,118942832,118942832
ROI_0_Abeta_IntensityaSMA,23091.7138,10107,233387951,233387951
ROI_0_Abeta_IntensityCD31,8625.4099,10107,87177018,87177018
ROI_0_Abeta_IntensityAbeta,15667.6258,10107,158352694,158352694
ROI_1_aSMA_IntensityaSMA,9180.3791,1187,10897110,10897110
ROI_1_aSMA_IntensityCD31,6418.2072,1187,7618412,7618412
ROI_1_aSMA_IntensityAbeta,2068.1912,1187,2454943,2454943
ROI_1_CD31_IntensityaSMA,5110.0768,1537,7854188,7854188
ROI_1_CD31_IntensityCD31,15146.4776,1537,23280136,23280136
ROI_1_CD31_IntensityAbeta,3324.1594,1537,5109233,5109233
ROI_1_Abeta_IntensityaSMA,5840.8053,570,3329259,3329259
ROI_1_Abeta_IntensityCD31,11962.1228,570,6818410,6818410
ROI_1_Abeta_IntensityAbeta,10400.5228,570,5928298,5928298
