ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5288.014,81305.2373,429943234,1.9636E10
ROI_0CD31,2208.7458,81305.2373,179582604,8.2017E9
ROI_0abeta,1523.1458,81305.2373,123839730,5.6559E9
ROI_0_aSMAaSMA,5967.0628,15123.8952,90245232.2,4.1216E9
ROI_0_aSMACD31,3359.8698,15123.8952,50814318.2,2.3207E9
ROI_0_aSMAabeta,4379.162,15123.8952,66229987.1,3.0248E9
ROI_0_CD31aSMA,12876.0733,19083.5542,245721243,1.1222E10
ROI_0_CD31CD31,2685.5954,19083.5542,51250704.9,2.3407E9
ROI_0_CD31abeta,2064.3951,19083.5542,39395995.7,1799258642
ROI_0_AbetaaSMA,5628.3652,19821.5701,111563035,5.0952E9
ROI_0_AbetaCD31,4876.0944,19821.5701,96651847.1,4.4142E9
ROI_0_Abetaabeta,1510.0781,19821.5701,29932118.4,1367032911
