ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,31656.1608,9754,308774192,308774192
ROI_0_IntensityCD31,15511.4769,9754,151298946,151298946
ROI_0_IntensityAbeta,17359.2535,9754,169322159,169322159
ROI_0_aSMA_IntensityaSMA,41439.1616,7211,298817794,298817794
ROI_0_aSMA_IntensityCD31,15649.2359,7211,112846640,112846640
ROI_0_aSMA_IntensityAbeta,15032.626,7211,108400266,108400266
ROI_0_CD31_IntensityaSMA,28718.6288,6318,181444297,181444297
ROI_0_CD31_IntensityCD31,23747.7433,6318,150038242,150038242
ROI_0_CD31_IntensityAbeta,17891.0483,6318,113035643,113035643
ROI_0_Abeta_IntensityaSMA,27109.7941,4152,112559865,112559865
ROI_0_Abeta_IntensityCD31,16497.1183,4152,68496035,68496035
ROI_0_Abeta_IntensityAbeta,39996.1946,4152,166064200,166064200
