ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,18679.3636,7183,134173869,134173869
ROI_0_IntensityCD31,9121.1197,7183,65517003,65517003
ROI_0_IntensityAbeta,4980.48,7183,35774788,35774788
ROI_1_IntensityaSMA,10716.169,15821,169540510,169540510
ROI_1_IntensityCD31,7897.4094,15821,124944914,124944914
ROI_1_IntensityAbeta,5870.5245,15821,92877568,92877568
ROI_0_aSMA_IntensityaSMA,28678.4314,4423,126844702,126844702
ROI_0_aSMA_IntensityCD31,9220.4673,4423,40782127,40782127
ROI_0_aSMA_IntensityAbeta,3727.9234,4423,16488605,16488605
ROI_0_CD31_IntensityaSMA,17935.8832,6062,108727324,108727324
ROI_0_CD31_IntensityCD31,10456.9998,6062,63390333,63390333
ROI_0_CD31_IntensityAbeta,5372.9047,6062,32570548,32570548
ROI_0_Abeta_IntensityaSMA,13710.1077,1615,22141824,22141824
ROI_0_Abeta_IntensityCD31,10233.7474,1615,16527502,16527502
ROI_0_Abeta_IntensityAbeta,21941.3257,1615,35435241,35435241
ROI_1_aSMA_IntensityaSMA,21708.2263,6669,144772161,144772161
ROI_1_aSMA_IntensityCD31,7265.6932,6669,48454908,48454908
ROI_1_aSMA_IntensityAbeta,7946.3882,6669,52994463,52994463
ROI_1_CD31_IntensityaSMA,9946.9272,13994,139197299,139197299
ROI_1_CD31_IntensityCD31,8685.5417,13994,121545470,121545470
ROI_1_CD31_IntensityAbeta,5585.3649,13994,78161596,78161596
ROI_1_Abeta_IntensityaSMA,13553.7204,6022,81620504,81620504
ROI_1_Abeta_IntensityCD31,7674.3927,6022,46215193,46215193
ROI_1_Abeta_IntensityAbeta,15216.8477,6022,91635857,91635857
