ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,20364.4031,86580,1.7632E9,1.7632E9
ROI_0_IntensityCD31,13879.6158,86580,1201697134,1201697134
ROI_0_IntensityAbeta,15163.1262,86580,1312823464,1312823464
ROI_0_aSMA_IntensityaSMA,39328.6929,42349,1665530814,1665530814
ROI_0_aSMA_IntensityCD31,19140.0791,42349,810563208,810563208
ROI_0_aSMA_IntensityAbeta,13485.1495,42349,571082596,571082596
ROI_0_CD31_IntensityaSMA,20945.0409,70045,1467095390,1467095390
ROI_0_CD31_IntensityCD31,17017.102,70045,1191962908,1191962908
ROI_0_CD31_IntensityAbeta,15033.4072,70045,1053015006,1053015006
ROI_0_Abeta_IntensityaSMA,18575.3836,38915,722861051,722861051
ROI_0_Abeta_IntensityCD31,13484.4482,38915,524747301,524747301
ROI_0_Abeta_IntensityAbeta,32616.6709,38915,1269277748,1269277748
