ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,19341.7599,63892,1235783723,1235783723
ROI_0_IntensityCD31,10343.6718,63892,660877881,660877881
ROI_0_IntensityAbeta,5911.6358,63892,377706235,377706235
ROI_0_aSMA_IntensityaSMA,37232.6622,30209,1124761493,1124761493
ROI_0_aSMA_IntensityCD31,12157.2315,30209,367257806,367257806
ROI_0_aSMA_IntensityAbeta,5758.1823,30209,173948929,173948929
ROI_0_CD31_IntensityaSMA,20293.6073,48169,977522770,977522770
ROI_0_CD31_IntensityCD31,13468.4147,48169,648760066,648760066
ROI_0_CD31_IntensityAbeta,5817.3414,48169,280215520,280215520
ROI_0_Abeta_IntensityaSMA,17829.0424,13711,244454000,244454000
ROI_0_Abeta_IntensityCD31,9261.6644,13711,126986681,126986681
ROI_0_Abeta_IntensityAbeta,26228.5656,13711,359619863,359619863
