ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4288.4614,89985.1018,385897633,1.7624E10
ROI_0CD31,2312.4108,89985.1018,208082520,9.5034E9
ROI_0abeta,1033.0925,89985.1018,92962930,4.2457E9
ROI_0_aSMAaSMA,8579.5332,4259.4328,36543944.7,1.6690E9
ROI_0_aSMACD31,5934.8302,4259.4328,25279010.4,1154520331
ROI_0_aSMAabeta,5569.1307,4259.4328,23721338,1083379710
ROI_0_CD31aSMA,21465.3438,8199.4951,176004982,8.0383E9
ROI_0_CD31CD31,4644.4387,8199.4951,38082052.2,1739249392
ROI_0_CD31abeta,1895.5621,8199.4951,15542652.6,709850112
ROI_0_AbetaaSMA,6015.3927,8314.338,50014008.2,2.2842E9
ROI_0_AbetaCD31,11486.6881,8314.338,95504207.4,4.3618E9
ROI_0_Abetaabeta,1519.6174,8314.338,12634612.4,577036705
