ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,17554.2402,22021,386561924,386561924
ROI_0_IntensityCD31,11520.2668,22021,253687796,253687796
ROI_0_IntensityAbeta,2348.1098,22021,51707726,51707726
ROI_1_IntensityaSMA,23882.7461,8846,211266772,211266772
ROI_1_IntensityCD31,6503.0707,8846,57526163,57526163
ROI_1_IntensityAbeta,674.662,8846,5968060,5968060
ROI_0_aSMA_IntensityaSMA,34169.3571,10699,365577952,365577952
ROI_0_aSMA_IntensityCD31,6983.6866,10699,74718463,74718463
ROI_0_aSMA_IntensityAbeta,1924.5774,10699,20591054,20591054
ROI_0_CD31_IntensityaSMA,13249.1779,16503,218651183,218651183
ROI_0_CD31_IntensityCD31,15010.1119,16503,247711876,247711876
ROI_0_CD31_IntensityAbeta,2802.2821,16503,46246061,46246061
ROI_0_Abeta_IntensityaSMA,14861.1616,4925,73191221,73191221
ROI_0_Abeta_IntensityCD31,13082.1165,4925,64429424,64429424
ROI_0_Abeta_IntensityAbeta,9307.1529,4925,45837728,45837728
ROI_1_aSMA_IntensityaSMA,38647.0315,5265,203476621,203476621
ROI_1_aSMA_IntensityCD31,4986.1802,5265,26252239,26252239
ROI_1_aSMA_IntensityAbeta,526.8519,5265,2773875,2773875
ROI_1_CD31_IntensityaSMA,20000.7716,6655,133105135,133105135
ROI_1_CD31_IntensityCD31,8216.4245,6655,54680305,54680305
ROI_1_CD31_IntensityAbeta,716.1941,6655,4766272,4766272
ROI_1_Abeta_IntensityaSMA,13351.6592,666,8892205,8892205
ROI_1_Abeta_IntensityCD31,7858.964,666,5234070,5234070
ROI_1_Abeta_IntensityAbeta,4336.9159,666,2888386,2888386
