ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4028.042,90434.9486,364275768,1.6637E10
ROI_0CD31,2399.2878,90434.9486,216979470,9.9097E9
ROI_0abeta,1274.6919,90434.9486,115276700,5.2648E9
ROI_0_aSMAaSMA,7724.7401,4249.9082,32829435.9,1499356601
ROI_0_aSMACD31,3205.5754,4249.9082,13623401.2,622195783
ROI_0_aSMAabeta,8277.5562,4249.9082,35178853.5,1606657100
ROI_0_CD31aSMA,19561.2372,7544.223,147574336,6.7399E9
ROI_0_CD31CD31,3958.1572,7544.223,29861220.8,1363794940
ROI_0_CD31abeta,2844.2628,7544.223,21457753.1,979999286
ROI_0_AbetaaSMA,4769.2023,7169.9601,34194990.7,1.5617E9
ROI_0_AbetaCD31,12647.4263,7169.9601,90681542.4,4.1415E9
ROI_0_Abetaabeta,1393.5186,7169.9601,9991472.83,456321601
