ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,24338.8051,31539,767621575,767621575
ROI_0_IntensityCD31,8960.0952,31539,282592443,282592443
ROI_0_IntensityAbeta,1447.4005,31539,45649564,45649564
ROI_1_IntensityaSMA,31074.3472,7642,237470161,237470161
ROI_1_IntensityCD31,10499.1939,7642,80234840,80234840
ROI_1_IntensityAbeta,264.3695,7642,2020312,2020312
ROI_2_IntensityaSMA,28297.9983,40596,1148785541,1148785541
ROI_2_IntensityCD31,7293.0766,40596,296069739,296069739
ROI_2_IntensityAbeta,789.8599,40596,32065153,32065153
ROI_0_aSMA_IntensityaSMA,30959.0267,23908,740168411,740168411
ROI_0_aSMA_IntensityCD31,8935.2659,23908,213624337,213624337
ROI_0_aSMA_IntensityAbeta,1440.2085,23908,34432506,34432506
ROI_0_CD31_IntensityaSMA,23929.1413,24528,586933977,586933977
ROI_0_CD31_IntensityCD31,11122.9077,24528,272822680,272822680
ROI_0_CD31_IntensityAbeta,1458.0696,24528,35763532,35763532
ROI_0_Abeta_IntensityaSMA,23758.3273,4220,100260141,100260141
ROI_0_Abeta_IntensityCD31,9118.5872,4220,38480438,38480438
ROI_0_Abeta_IntensityAbeta,9305.5315,4220,39269343,39269343
ROI_1_aSMA_IntensityaSMA,37640.1023,6190,232992233,232992233
ROI_1_aSMA_IntensityCD31,10605.4029,6190,65647444,65647444
ROI_1_aSMA_IntensityAbeta,267.3386,6190,1654826,1654826
ROI_1_CD31_IntensityaSMA,30561.0646,6684,204270156,204270156
ROI_1_CD31_IntensityCD31,11838.5702,6684,79129003,79129003
ROI_1_CD31_IntensityAbeta,281.8805,6684,1884089,1884089
ROI_1_Abeta_IntensityaSMA,31213.4241,257,8021850,8021850
ROI_1_Abeta_IntensityCD31,10482.4903,257,2694000,2694000
ROI_1_Abeta_IntensityAbeta,4342.5214,257,1116028,1116028
ROI_2_aSMA_IntensityaSMA,31341.7481,36088,1131061004,1131061004
ROI_2_aSMA_IntensityCD31,7346.9153,36088,265135480,265135480
ROI_2_aSMA_IntensityAbeta,692.4399,36088,24988772,24988772
ROI_2_CD31_IntensityaSMA,29045.1514,29386,853520820,853520820
ROI_2_CD31_IntensityCD31,9409.9369,29386,276520405,276520405
ROI_2_CD31_IntensityAbeta,978.8973,29386,28765876,28765876
ROI_2_Abeta_IntensityaSMA,18337.5508,2371,43478333,43478333
ROI_2_Abeta_IntensityCD31,7792.3281,2371,18475610,18475610
ROI_2_Abeta_IntensityAbeta,12739.9194,2371,30206349,30206349
