ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,6207.2245,86044.2731,534096120,2.4393E10
ROI_0CD31,3918.594,86044.2731,337172569,1.5399E10
ROI_0abeta,2184.2795,86044.2731,187944739,8.5836E9
ROI_0_aSMAaSMA,10756.289,11692.0316,125762871,5.7437E9
ROI_0_aSMACD31,11166.6763,11692.0316,130561133,5.9629E9
ROI_0_aSMAabeta,9439.7393,11692.0316,110369730,5.0407E9
ROI_0_CD31aSMA,20620.1405,15068.3458,310711408,1.4191E10
ROI_0_CD31CD31,8270.1624,15068.3458,124617667,5.6914E9
ROI_0_CD31abeta,3950.9781,15068.3458,59534704.6,2.7190E9
ROI_0_AbetaaSMA,6446.3684,12884.2077,83056350,3.7933E9
ROI_0_AbetaCD31,14413.5222,12884.2077,185706815,8.4814E9
ROI_0_Abetaabeta,3216.6706,12884.2077,41444251.7,1892804755
