ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,29998.3609,47625,1428671939,1428671939
ROI_0_IntensityCD31,9522.0195,47625,453486177,453486177
ROI_0_IntensityAbeta,2980.8094,47625,141961050,141961050
ROI_0_aSMA_IntensityaSMA,34945.9278,40253,1406678433,1406678433
ROI_0_aSMA_IntensityCD31,9321.8928,40253,375234151,375234151
ROI_0_aSMA_IntensityAbeta,3054.2417,40253,122942392,122942392
ROI_0_CD31_IntensityaSMA,30221.1434,35788,1081554279,1081554279
ROI_0_CD31_IntensityCD31,12169.7328,35788,435530396,435530396
ROI_0_CD31_IntensityAbeta,2715.2804,35788,97174454,97174454
ROI_0_Abeta_IntensityaSMA,28468.1797,11785,335497498,335497498
ROI_0_Abeta_IntensityCD31,9288.4958,11785,109464923,109464923
ROI_0_Abeta_IntensityAbeta,11004.109,11785,129683425,129683425
