ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,22342.5217,67765,1514040985,1514040985
ROI_0_IntensityCD31,13183.2716,67765,893364397,893364397
ROI_0_IntensityAbeta,3112.4516,67765,210915283,210915283
ROI_0_aSMA_IntensityaSMA,31429.3245,46708,1468000888,1468000888
ROI_0_aSMA_IntensityCD31,13506.3697,46708,630855516,630855516
ROI_0_aSMA_IntensityAbeta,2464.7034,46708,115121368,115121368
ROI_0_CD31_IntensityaSMA,22117.2808,56781,1255841321,1255841321
ROI_0_CD31_IntensityCD31,15419.9521,56781,875560298,875560298
ROI_0_CD31_IntensityAbeta,3195.3881,56781,181437333,181437333
ROI_0_Abeta_IntensityaSMA,19983.7371,12290,245600129,245600129
ROI_0_Abeta_IntensityCD31,16972.6622,12290,208594019,208594019
ROI_0_Abeta_IntensityAbeta,15734.4477,12290,193376362,193376362
