ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,42346.6466,5759,243874338,243874338
ROI_0_IntensityCD31,23698.5065,5759,136479699,136479699
ROI_0_IntensityAbeta,3657.3612,5759,21062743,21062743
ROI_1_IntensityaSMA,28522.6283,9264,264233629,264233629
ROI_1_IntensityCD31,14601.0801,9264,135264406,135264406
ROI_1_IntensityAbeta,504.6846,9264,4675398,4675398
ROI_2_IntensityaSMA,14838.3696,22524,334219436,334219436
ROI_2_IntensityCD31,12732.8071,22524,286793746,286793746
ROI_2_IntensityAbeta,510.8983,22524,11507474,11507474
ROI_0_aSMA_IntensityaSMA,44172.7043,5512,243479946,243479946
ROI_0_aSMA_IntensityCD31,24306.0573,5512,133974988,133974988
ROI_0_aSMA_IntensityAbeta,3792.5045,5512,20904285,20904285
ROI_0_CD31_IntensityaSMA,43145.0374,4897,211281248,211281248
ROI_0_CD31_IntensityCD31,27633.1828,4897,135319696,135319696
ROI_0_CD31_IntensityAbeta,2919.8101,4897,14298310,14298310
ROI_0_Abeta_IntensityaSMA,40865.8892,1300,53125656,53125656
ROI_0_Abeta_IntensityCD31,10660.4138,1300,13858538,13858538
ROI_0_Abeta_IntensityAbeta,14902.3823,1300,19373097,19373097
ROI_1_aSMA_IntensityaSMA,37436.6882,6953,260297293,260297293
ROI_1_aSMA_IntensityCD31,15873.3049,6953,110367089,110367089
ROI_1_aSMA_IntensityAbeta,461.6135,6953,3209599,3209599
ROI_1_CD31_IntensityaSMA,27462.725,8127,223189566,223189566
ROI_1_CD31_IntensityCD31,16416.1984,8127,133414444,133414444
ROI_1_CD31_IntensityAbeta,453.9249,8127,3689048,3689048
ROI_1_Abeta_IntensityaSMA,28771.1235,421,12112643,12112643
ROI_1_Abeta_IntensityCD31,10517.6128,421,4427915,4427915
ROI_1_Abeta_IntensityAbeta,4256.7577,421,1792095,1792095
ROI_2_aSMA_IntensityaSMA,33210.1434,9184,305001957,305001957
ROI_2_aSMA_IntensityCD31,14212.0207,9184,130523198,130523198
ROI_2_aSMA_IntensityAbeta,455.2949,9184,4181428,4181428
ROI_2_CD31_IntensityaSMA,13156.4255,20088,264286275,264286275
ROI_2_CD31_IntensityCD31,14094.1375,20088,283123034,283123034
ROI_2_CD31_IntensityAbeta,525.8945,20088,10564169,10564169
ROI_2_Abeta_IntensityaSMA,8614.4576,1014,8735060,8735060
ROI_2_Abeta_IntensityCD31,10990.075,1014,11143936,11143936
ROI_2_Abeta_IntensityAbeta,4077.7416,1014,4134830,4134830
