ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4078.5531,42921.2812,175056723,2.5814E10
ROI_0CD31,2022.3376,42921.2812,86801321.7,1.2800E10
ROI_0abeta,1243.51,42921.2812,53373040.9,7.8704E9
ROI_0_aSMAaSMA,8014.9285,3689.4156,29570402.6,4.3605E9
ROI_0_aSMACD31,2847.3432,3689.4156,10505032.5,1549082834
ROI_0_aSMAabeta,5414.1674,3689.4156,19975113.8,2.9456E9
ROI_0_CD31aSMA,14088.6719,5196.5325,73212242.1,1.0796E10
ROI_0_CD31CD31,2509.1236,5196.5325,13038742.4,1922706288
ROI_0_CD31abeta,1934.3525,5196.5325,10051926,1482267276
ROI_0_AbetaaSMA,4885.1114,4737.1637,23141572.2,3.4125E9
ROI_0_AbetaCD31,6878.1269,4737.1637,32582812.8,4.8047E9
ROI_0_Abetaabeta,1334.3363,4737.1637,6320969.65,932096645
