ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4634.5449,44192.1323,204810423,3.0202E10
ROI_0CD31,1973.4875,44192.1323,87212620.9,1.2860E10
ROI_0abeta,1127.2881,44192.1323,49817265.5,7.3461E9
ROI_0_aSMAaSMA,9796.6729,1766.2837,17303703.6,2.5516E9
ROI_0_aSMACD31,12369.5074,1766.2837,21848059.3,3.2217E9
ROI_0_aSMAabeta,7460.3249,1766.2837,13177050.4,1943101315
ROI_0_CD31aSMA,20592.8676,4184.1023,86162664.5,1.2706E10
ROI_0_CD31CD31,6026.0694,4184.1023,25213690.7,3.7180E9
ROI_0_CD31abeta,1682.1536,4184.1023,7038302.8,1037875325
ROI_0_AbetaaSMA,7778.8957,3959.2293,30798431.8,4.5416E9
ROI_0_AbetaCD31,8555.1898,3959.2293,33871958.1,4.9948E9
ROI_0_Abetaabeta,1888.5507,3959.2293,7477205.41,1102596352
