ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4488.4392,90036.272,404122335,1.8457E10
ROI_0CD31,2556.3655,90036.272,230165617,1.0512E10
ROI_0abeta,1495.5795,90036.272,134656403,6.1499E9
ROI_0_aSMAaSMA,9298.8479,5472.3441,50886495.4,2.3240E9
ROI_0_aSMACD31,8267.6866,5472.3441,45243626.2,2.0663E9
ROI_0_aSMAabeta,10537.3926,5472.3441,57664238.5,2.6336E9
ROI_0_CD31aSMA,19921.8211,9617.7442,191602979,8.7507E9
ROI_0_CD31CD31,5965.6856,9617.7442,57376438,2.6204E9
ROI_0_CD31abeta,2851.3078,9617.7442,27423148.9,1252445505
ROI_0_AbetaaSMA,6960.8417,8603.0763,59884652.2,2.7350E9
ROI_0_AbetaCD31,12989.3053,8603.0763,111747985,5.1037E9
ROI_0_Abetaabeta,3015.4117,8603.0763,25941816.8,1184791431
