ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5564.8286,81229.6315,452028979,2.0645E10
ROI_0CD31,2418.7176,81229.6315,196471542,8.9731E9
ROI_0abeta,1943.6157,81229.6315,157879187,7.2105E9
ROI_0_aSMAaSMA,6997.3317,17368.9252,121536131,5.5507E9
ROI_0_aSMACD31,3909.5345,17368.9252,67904412.2,3.1013E9
ROI_0_aSMAabeta,5294.5415,17368.9252,91960494.5,4.1999E9
ROI_0_CD31aSMA,13219.2505,19570.4266,258706372,1.1815E10
ROI_0_CD31CD31,3304.1931,19570.4266,64664469.1,2.9533E9
ROI_0_CD31abeta,2554.357,19570.4266,49989856.6,2.2831E9
ROI_0_AbetaaSMA,3998.7403,14478.8265,57897067.7,2.6442E9
ROI_0_AbetaCD31,8049.7874,14478.8265,116551475,5.3230E9
ROI_0_Abetaabeta,1363.3587,14478.8265,19739834.2,901540035
