ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,23984.1238,58134,1394293054,1394293054
ROI_0_IntensityCD31,17021.5237,58134,989529261,989529261
ROI_0_IntensityAbeta,854.617,58134,49682306,49682306
ROI_0_aSMA_IntensityaSMA,33199.1924,40802,1.3546E9,1.3546E9
ROI_0_aSMA_IntensityCD31,18355.1345,40802,748926199,748926199
ROI_0_aSMA_IntensityAbeta,726.4715,40802,29641489,29641489
ROI_0_CD31_IntensityaSMA,23519.7083,52249,1228881238,1228881238
ROI_0_CD31_IntensityCD31,18759.459,52249,980162972,980162972
ROI_0_CD31_IntensityAbeta,809.3782,52249,42289199,42289199
ROI_0_Abeta_IntensityaSMA,19883.2916,4965,98720543,98720543
ROI_0_Abeta_IntensityCD31,15859.8407,4965,78744109,78744109
ROI_0_Abeta_IntensityAbeta,6542.7676,4965,32484841,32484841
