ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,29453.45,26065,767704173,767704173
ROI_0_IntensityCD31,3931.6962,26065,102479662,102479662
ROI_0_IntensityAbeta,425.8786,26065,11100526,11100526
ROI_0_aSMA_IntensityaSMA,30530.8726,24981,762691728,762691728
ROI_0_aSMA_IntensityCD31,3891.9313,24981,97224337,97224337
ROI_0_aSMA_IntensityAbeta,423.3075,24981,10574644,10574644
ROI_0_CD31_IntensityaSMA,30040.9124,11954,359109067,359109067
ROI_0_CD31_IntensityCD31,6658.8247,11954,79599590,79599590
ROI_0_CD31_IntensityAbeta,439.662,11954,5255720,5255720
ROI_0_Abeta_IntensityaSMA,32171.5042,589,18949016,18949016
ROI_0_Abeta_IntensityCD31,4458.1562,589,2625854,2625854
ROI_0_Abeta_IntensityAbeta,7001.6163,589,4123952,4123952
