ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,24092.9101,14233,342914389,342914389
ROI_0_IntensityCD31,8406.7343,14233,119653050,119653050
ROI_0_IntensityAbeta,325.7852,14233,4636901,4636901
ROI_0_aSMA_IntensityaSMA,34295.6325,9405,322550424,322550424
ROI_0_aSMA_IntensityCD31,9915.7898,9405,93258003,93258003
ROI_0_aSMA_IntensityAbeta,217.3352,9405,2044038,2044038
ROI_0_CD31_IntensityaSMA,25536.6878,9668,246888698,246888698
ROI_0_CD31_IntensityCD31,12108.9285,9668,117069121,117069121
ROI_0_CD31_IntensityAbeta,282.671,9668,2732863,2732863
ROI_0_Abeta_IntensityaSMA,19360.9337,166,3213915,3213915
ROI_0_Abeta_IntensityCD31,4886.9337,166,811231,811231
ROI_0_Abeta_IntensityAbeta,15645.4337,166,2597142,2597142
