ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,8107.0157,5871,47596289,47596289
ROI_0_IntensityCD31,8341.285,5871,48971684,48971684
ROI_0_IntensityAbeta,407.1983,5871,2390661,2390661
ROI_1_IntensityaSMA,30555.7967,12774,390319747,390319747
ROI_1_IntensityCD31,13255.3667,12774,169324054,169324054
ROI_1_IntensityAbeta,7770.8303,12774,99264586,99264586
ROI_0_aSMA_IntensityaSMA,16525.3713,2346,38768521,38768521
ROI_0_aSMA_IntensityCD31,8148.5776,2346,19116563,19116563
ROI_0_aSMA_IntensityAbeta,279.1982,2346,654999,654999
ROI_0_CD31_IntensityaSMA,7919.2889,5527,43769910,43769910
ROI_0_CD31_IntensityCD31,8704.7286,5527,48111035,48111035
ROI_0_CD31_IntensityAbeta,415.8701,5527,2298514,2298514
ROI_0_Abeta_IntensityaSMA,7084.6535,355,2515052,2515052
ROI_0_Abeta_IntensityCD31,9637.1211,355,3421178,3421178
ROI_0_Abeta_IntensityAbeta,4339.8704,355,1540654,1540654
ROI_1_aSMA_IntensityaSMA,37149.2672,10228,379962705,379962705
ROI_1_aSMA_IntensityCD31,12192.4936,10228,124704825,124704825
ROI_1_aSMA_IntensityAbeta,7790.0196,10228,79676320,79676320
ROI_1_CD31_IntensityaSMA,29480.2092,8937,263464630,263464630
ROI_1_CD31_IntensityCD31,18504.1329,8937,165371436,165371436
ROI_1_CD31_IntensityAbeta,7239.6889,8937,64701100,64701100
ROI_1_Abeta_IntensityaSMA,32137.9008,6162,198033745,198033745
ROI_1_Abeta_IntensityCD31,12817.7233,6162,78982811,78982811
ROI_1_Abeta_IntensityAbeta,15780.6081,6162,97240107,97240107
