ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,17163.7872,14063,241374339,241374339
ROI_0_IntensityCD31,7163.2023,14063,100736114,100736114
ROI_0_IntensityAbeta,1997.8295,14063,28095476,28095476
ROI_1_IntensityaSMA,16180.2333,6214,100543970,100543970
ROI_1_IntensityCD31,6632.9887,6214,41217392,41217392
ROI_1_IntensityAbeta,3325.1051,6214,20662203,20662203
ROI_0_aSMA_IntensityaSMA,23877.5783,9395,224329848,224329848
ROI_0_aSMA_IntensityCD31,6801.3991,9395,63899145,63899145
ROI_0_aSMA_IntensityAbeta,1225.0629,9395,11509466,11509466
ROI_0_CD31_IntensityaSMA,15310.4627,9695,148434936,148434936
ROI_0_CD31_IntensityCD31,9556.7053,9695,92652258,92652258
ROI_0_CD31_IntensityAbeta,2612.3735,9695,25326961,25326961
ROI_0_Abeta_IntensityaSMA,12080.8581,2192,26481241,26481241
ROI_0_Abeta_IntensityCD31,9464.2162,2192,20745562,20745562
ROI_0_Abeta_IntensityAbeta,11383.9151,2192,24953542,24953542
ROI_1_aSMA_IntensityaSMA,22731.9342,4058,92246189,92246189
ROI_1_aSMA_IntensityCD31,6110.2188,4058,24795268,24795268
ROI_1_aSMA_IntensityAbeta,3400.7072,4058,13800070,13800070
ROI_1_CD31_IntensityaSMA,14224.7062,4112,58491992,58491992
ROI_1_CD31_IntensityCD31,9153.4854,4112,37639132,37639132
ROI_1_CD31_IntensityAbeta,3488.0674,4112,14342933,14342933
ROI_1_Abeta_IntensityaSMA,18407.5673,2905,53473983,53473983
ROI_1_Abeta_IntensityCD31,5330.8861,2905,15486224,15486224
ROI_1_Abeta_IntensityAbeta,6540.1742,2905,18999206,18999206
