ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4489.6149,90657.6715,407018035,1.8589E10
ROI_0CD31,3633.1203,90657.6715,329370230,1.5043E10
ROI_0abeta,994.9318,90657.6715,90198197.1,4.1195E9
ROI_0_aSMAaSMA,9060.7919,3954.9076,35834595,1.6366E9
ROI_0_aSMACD31,6523.1532,3954.9076,25798468.4,1178244551
ROI_0_aSMAabeta,6531.6506,3954.9076,25832074.8,1179779391
ROI_0_CD31aSMA,15992.897,9632.5237,154051960,7.0357E9
ROI_0_CD31CD31,6613.7297,9632.5237,63706908.6,2.9096E9
ROI_0_CD31abeta,2055.9647,9632.5237,19804128.6,904476430
ROI_0_AbetaaSMA,5185.3188,7016.8217,36384457.4,1.6617E9
ROI_0_AbetaCD31,18413.6703,7016.8217,129205442,5.9010E9
ROI_0_Abetaabeta,1446.7043,7016.8217,10151266,463619534
