ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,28661.6788,29218,837436931,837436931
ROI_0_IntensityCD31,8915.8151,29218,260502286,260502286
ROI_0_IntensityAbeta,4322.7686,29218,126302654,126302654
ROI_1_IntensityaSMA,24273.1523,11461,278194599,278194599
ROI_1_IntensityCD31,7116.4952,11461,81562151,81562151
ROI_1_IntensityAbeta,1389.1432,11461,15920970,15920970
ROI_0_aSMA_IntensityaSMA,39737.5655,20185,802102760,802102760
ROI_0_aSMA_IntensityCD31,7599.372,20185,153393323,153393323
ROI_0_aSMA_IntensityAbeta,4423.4735,20185,89287812,89287812
ROI_0_CD31_IntensityaSMA,27370.6497,16310,446415296,446415296
ROI_0_CD31_IntensityCD31,15552.0519,16310,253653966,253653966
ROI_0_CD31_IntensityAbeta,2598.6701,16310,42384310,42384310
ROI_0_Abeta_IntensityaSMA,31173.6426,4119,128404234,128404234
ROI_0_Abeta_IntensityCD31,5093.5737,4119,20980430,20980430
ROI_0_Abeta_IntensityAbeta,28454.8521,4119,117205536,117205536
ROI_1_aSMA_IntensityaSMA,35265.0471,7382,260326578,260326578
ROI_1_aSMA_IntensityCD31,8665.1803,7382,63966361,63966361
ROI_1_aSMA_IntensityAbeta,1215.3332,7382,8971590,8971590
ROI_1_CD31_IntensityaSMA,27887.7176,6251,174326123,174326123
ROI_1_CD31_IntensityCD31,12585.6338,6251,78672797,78672797
ROI_1_CD31_IntensityAbeta,835.4321,6251,5222286,5222286
ROI_1_Abeta_IntensityaSMA,23002.1109,487,11202028,11202028
ROI_1_Abeta_IntensityCD31,4791.0595,487,2333246,2333246
ROI_1_Abeta_IntensityAbeta,28084.2136,487,13677012,13677012
