ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,24072.6081,18648,448905995,448905995
ROI_0_IntensityCD31,18325.1824,18648,341728002,341728002
ROI_0_IntensityAbeta,41.5212,18648,774288,774288
ROI_0_aSMA_IntensityaSMA,34550.9487,12210,421867084,421867084
ROI_0_aSMA_IntensityCD31,19337.0897,12210,236105865,236105865
ROI_0_aSMA_IntensityAbeta,18.5981,12210,227083,227083
ROI_0_CD31_IntensityaSMA,24228.8919,14941,362003874,362003874
ROI_0_CD31_IntensityCD31,22728.182,14941,339581768,339581768
ROI_0_CD31_IntensityAbeta,28.3173,14941,423089,423089
ROI_0_Abeta_IntensityaSMA,4938.4074,27,133337,133337
ROI_0_Abeta_IntensityCD31,13730.0741,27,370712,370712
ROI_0_Abeta_IntensityAbeta,10643.4444,27,287373,287373
