ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,9965.5215,3795,37819154,37819154
ROI_0_IntensityCD31,7934.8387,3795,30112713,30112713
ROI_0_IntensityAbeta,1015.9228,3795,3855427,3855427
ROI_0_aSMA_IntensityaSMA,15150.3759,2107,31921842,31921842
ROI_0_aSMA_IntensityCD31,7098.935,2107,14957456,14957456
ROI_0_aSMA_IntensityAbeta,786.6146,2107,1657397,1657397
ROI_0_CD31_IntensityaSMA,7691.4415,2639,20297714,20297714
ROI_0_CD31_IntensityCD31,10968.3088,2639,28945367,28945367
ROI_0_CD31_IntensityAbeta,952.8837,2639,2514660,2514660
ROI_0_Abeta_IntensityaSMA,5961.1131,601,3582629,3582629
ROI_0_Abeta_IntensityCD31,6708.0516,601,4031539,4031539
ROI_0_Abeta_IntensityAbeta,3844.4859,601,2310536,2310536
