ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5782.9342,90232.2384,521807094,2.3832E10
ROI_0CD31,2519.3682,90232.2384,227328232,1.0382E10
ROI_0abeta,1436.1577,90232.2384,129587726,5.9184E9
ROI_1aSMA,5799.1581,90765.7923,526365184,2.4040E10
ROI_1CD31,2526.1554,90765.7923,229288499,1.0472E10
ROI_1abeta,1430.3063,90765.7923,129822886,5.9292E9
ROI_0_aSMAaSMA,10053.0399,5349.2466,53776189.2,2.4560E9
ROI_0_aSMACD31,4875.633,5349.2466,26080962.9,1191146387
ROI_0_aSMAabeta,9335.9331,5349.2466,49940208.3,2.2808E9
ROI_0_CD31aSMA,22863.4832,10529.7212,240746105,1.0995E10
ROI_0_CD31CD31,2681.4229,10529.7212,28234635.6,1289506997
ROI_0_CD31abeta,2813.8028,10529.7212,29628558.7,1353169004
ROI_0_AbetaaSMA,4922.4566,6820.1547,33571915.6,1533266470
ROI_0_AbetaCD31,13928.0661,6820.1547,94991565.5,4.3384E9
ROI_0_Abetaabeta,1796.6547,6820.1547,12253463.1,559629195
ROI_1_aSMAaSMA,10220.3572,4815.6926,49218098.5,2.2478E9
ROI_1_aSMACD31,5008.7701,4815.6926,24120696.8,1101618869
ROI_1_aSMAabeta,10321.4746,4815.6926,49705048.6,2.2701E9
ROI_1_CD31aSMA,23627.8574,9996.1672,236188014,1.0787E10
ROI_1_CD31CD31,2628.4444,9996.1672,26274369.5,1199979479
ROI_1_CD31abeta,2940.4669,9996.1672,29393399,1342429000
ROI_1_AbetaaSMA,4615.6053,6294.1547,29051333.9,1326806510
ROI_1_AbetaCD31,14823.3095,6294.1547,93300204.1,4.2611E9
ROI_1_Abetaabeta,1910.6662,6294.1547,12026028.5,549242005
