ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,25824.9208,26057,672919961,672919961
ROI_0_IntensityCD31,12886.7621,26057,335790360,335790360
ROI_0_IntensityAbeta,1901.6979,26057,49552541,49552541
ROI_0_aSMA_IntensityaSMA,28877.9575,22844,659688062,659688062
ROI_0_aSMA_IntensityCD31,12933.2262,22844,295446620,295446620
ROI_0_aSMA_IntensityAbeta,1586.6209,22844,36244767,36244767
ROI_0_CD31_IntensityaSMA,25495.8431,20999,535387209,535387209
ROI_0_CD31_IntensityCD31,15652.3984,20999,328684715,328684715
ROI_0_CD31_IntensityAbeta,2156.9498,20999,45293789,45293789
ROI_0_Abeta_IntensityaSMA,18426.9752,4306,79346555,79346555
ROI_0_Abeta_IntensityCD31,14895.919,4306,64141827,64141827
ROI_0_Abeta_IntensityAbeta,9514.5857,4306,40969806,40969806
