ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5480.0945,44599.2026,244407845,3.6041E10
ROI_0CD31,2640.8002,44599.2026,117777584,1.7368E10
ROI_0abeta,1091.0877,44599.2026,48661639.8,7.1757E9
ROI_0_aSMAaSMA,10108.8196,1722.8417,17415896.1,2.5682E9
ROI_0_aSMACD31,4070.6562,1722.8417,7013096.33,1034158353
ROI_0_aSMAabeta,6989.2042,1722.8417,12041292.6,1775621314
ROI_0_CD31aSMA,24401.2051,4985.2496,121646098,1.7938E10
ROI_0_CD31CD31,3049.7249,4985.2496,15203639.8,2.2419E9
ROI_0_CD31abeta,1548.7261,4985.2496,7720786.32,1138515042
ROI_0_AbetaaSMA,6841.4196,5265.8729,36026046.1,5.3124E9
ROI_0_AbetaCD31,10371.4692,5265.8729,54614838.4,8.0536E9
ROI_0_Abetaabeta,1570.2853,5265.8729,8268922.87,1219343818
