ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,30265.1587,19254,582725366,582725366
ROI_0_IntensityCD31,6301.5685,19254,121330400,121330400
ROI_0_IntensityAbeta,1083.0686,19254,20853403,20853403
ROI_0_aSMA_IntensityaSMA,33509.3364,17144,574484064,574484064
ROI_0_aSMA_IntensityCD31,6059.302,17144,103880674,103880674
ROI_0_aSMA_IntensityAbeta,1107.8545,17144,18993057,18993057
ROI_0_CD31_IntensityaSMA,30376.5199,12790,388515689,388515689
ROI_0_CD31_IntensityCD31,8661.584,12790,110781659,110781659
ROI_0_CD31_IntensityAbeta,1054.8754,12790,13491856,13491856
ROI_0_Abeta_IntensityaSMA,30757.2357,2274,69941954,69941954
ROI_0_Abeta_IntensityCD31,5938.9248,2274,13505115,13505115
ROI_0_Abeta_IntensityAbeta,5293.7872,2274,12038072,12038072
