ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,15749.7103,34576,544561985,544561985
ROI_0_IntensityCD31,6927.8056,34576,239535806,239535806
ROI_0_IntensityAbeta,2083.8883,34576,72052522,72052522
ROI_0_aSMA_IntensityaSMA,31857.7189,14996,477738353,477738353
ROI_0_aSMA_IntensityCD31,11804.9493,14996,177027019,177027019
ROI_0_aSMA_IntensityAbeta,760.4525,14996,11403745,11403745
ROI_0_CD31_IntensityaSMA,24028.1784,19295,463623703,463623703
ROI_0_CD31_IntensityCD31,11828.4686,19295,228230301,228230301
ROI_0_CD31_IntensityAbeta,903.6359,19295,17435654,17435654
ROI_0_Abeta_IntensityaSMA,7786.0022,2690,20944346,20944346
ROI_0_Abeta_IntensityCD31,3188.7606,2690,8577766,8577766
ROI_0_Abeta_IntensityAbeta,23060.3773,2690,62032415,62032415
