ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4773.6879,90765.5296,433286312,1.9789E10
ROI_0CD31,3398.0019,90765.5296,308421440,1.4086E10
ROI_0abeta,1374.8485,90765.5296,124788852,5.6992E9
ROI_1aSMA,4760.2203,91089.1697,433604510,1.9803E10
ROI_1CD31,3517.8258,91089.1697,320435830,1.4635E10
ROI_1abeta,1370.6917,91089.1697,124855169,5.7023E9
ROI_0_aSMAaSMA,8943.3123,6071.2348,54296948.6,2.4798E9
ROI_0_aSMACD31,8819.3756,6071.2348,53544500.2,2.4454E9
ROI_0_aSMAabeta,8785.1335,6071.2348,53336608.5,2.4359E9
ROI_0_CD31aSMA,21229.8711,8620.8556,183019654,8.3587E9
ROI_0_CD31CD31,6021.5331,8620.8556,51910767.5,2.3708E9
ROI_0_CD31abeta,3002.4495,8620.8556,25883683.7,1182136428
ROI_0_AbetaaSMA,5517.8859,11602.2593,64019943.1,2.9239E9
ROI_0_AbetaCD31,15592.9545,11602.2593,180913502,8.2625E9
ROI_0_Abetaabeta,2054.5001,11602.2593,23836842.7,1088654938
ROI_1_aSMAaSMA,9391.5373,5747.5947,53978750.2,2.4653E9
ROI_1_aSMACD31,7225.6503,5747.5947,41530109.6,1896725981
ROI_1_aSMAabeta,9268.2755,5747.5947,53270291.5,2.4329E9
ROI_1_CD31aSMA,22019.6106,8297.2156,182701456,8.3442E9
ROI_1_CD31CD31,4808.4055,8297.2156,39896376.9,1822111603
ROI_1_CD31abeta,3111.57,8297.2156,25817366.7,1179107658
ROI_1_AbetaaSMA,5600.6468,11441.7859,64081401.6,2.9267E9
ROI_1_AbetaCD31,15467.715,11441.7859,176978282,8.0828E9
ROI_1_Abetaabeta,2088.6272,11441.7859,23897625.7,1091430964
