ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,17750.5207,13800,244957186,244957186
ROI_0_IntensityCD31,12870.9753,13800,177619459,177619459
ROI_0_IntensityAbeta,1524.0729,13800,21032206,21032206
ROI_0_aSMA_IntensityaSMA,35038.7381,6624,232096601,232096601
ROI_0_aSMA_IntensityCD31,12234.3525,6624,81040351,81040351
ROI_0_aSMA_IntensityAbeta,1824.3451,6624,12084462,12084462
ROI_0_CD31_IntensityaSMA,15380.4196,12022,184903404,184903404
ROI_0_CD31_IntensityCD31,14568.9495,12022,175147911,175147911
ROI_0_CD31_IntensityAbeta,1418.17,12022,17049240,17049240
ROI_0_Abeta_IntensityaSMA,19845.2529,2630,52193015,52193015
ROI_0_Abeta_IntensityCD31,13215.3821,2630,34756455,34756455
ROI_0_Abeta_IntensityAbeta,6928.1567,2630,18221052,18221052
