ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,25262.6253,1297,32765625,32765625
ROI_0_IntensityCD31,7322.5428,1297,9497338,9497338
ROI_0_IntensityAbeta,1088.6947,1297,1412037,1412037
ROI_1_IntensityaSMA,26811.5786,18689,501081592,501081592
ROI_1_IntensityCD31,11122.6307,18689,207870846,207870846
ROI_1_IntensityAbeta,3699.4248,18689,69138550,69138550
ROI_0_aSMA_IntensityaSMA,34718.2378,921,31975497,31975497
ROI_0_aSMA_IntensityCD31,6703.2801,921,6173721,6173721
ROI_0_aSMA_IntensityAbeta,985.8958,921,908010,908010
ROI_0_CD31_IntensityaSMA,23832.0585,992,23641402,23641402
ROI_0_CD31_IntensityCD31,9138.3921,992,9065285,9065285
ROI_0_CD31_IntensityAbeta,1355.1663,992,1344325,1344325
ROI_0_Abeta_IntensityaSMA,24218.41,100,2421841,2421841
ROI_0_Abeta_IntensityCD31,8250.27,100,825027,825027
ROI_0_Abeta_IntensityAbeta,12463.42,100,1246342,1246342
ROI_1_aSMA_IntensityaSMA,36867.3264,13256,488713279,488713279
ROI_1_aSMA_IntensityCD31,11503.4126,13256,152489237,152489237
ROI_1_aSMA_IntensityAbeta,4129.8244,13256,54744952,54744952
ROI_1_CD31_IntensityaSMA,26555.6667,14844,394192316,394192316
ROI_1_CD31_IntensityCD31,13584.8774,14844,201653920,201653920
ROI_1_CD31_IntensityAbeta,3734.587,14844,55436209,55436209
ROI_1_Abeta_IntensityaSMA,27917.6528,5824,162592410,162592410
ROI_1_Abeta_IntensityCD31,11126.6738,5824,64801748,64801748
ROI_1_Abeta_IntensityAbeta,11126.335,5824,64799775,64799775
