ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,26555.3567,13752,365189266,365189266
ROI_0_IntensityCD31,11101.857,13752,152672737,152672737
ROI_0_IntensityAbeta,1317.2733,13752,18115143,18115143
ROI_0_aSMA_IntensityaSMA,35525.4249,9770,347083401,347083401
ROI_0_aSMA_IntensityCD31,12734.7619,9770,124418624,124418624
ROI_0_aSMA_IntensityAbeta,1398.6117,9770,13664436,13664436
ROI_0_CD31_IntensityaSMA,28057.2748,7939,222746705,222746705
ROI_0_CD31_IntensityCD31,18866.5507,7939,149781546,149781546
ROI_0_CD31_IntensityAbeta,1000.7904,7939,7945275,7945275
ROI_0_Abeta_IntensityaSMA,25449.9038,582,14811844,14811844
ROI_0_Abeta_IntensityCD31,8482.055,582,4936556,4936556
ROI_0_Abeta_IntensityAbeta,24377.4983,582,14187704,14187704
