ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,476,0.0219,10.4223,476
ROI_0CD31,461,0.0219,10.0939,461
ROI_0abeta,668,0.0219,14.6263,668
ROI_1aSMA,4879.1371,91361.6395,445765964,2.0359E10
ROI_1CD31,2684.1618,91361.6395,245229419,1.1200E10
ROI_1abeta,1182.0832,91361.6395,107997058,4.9323E9
ROI_0_aSMAaSMA,4876.7299,91837.1262,447864861,2.0454E10
ROI_0_aSMACD31,2690.8177,91837.1262,247116967,1.1286E10
ROI_0_aSMAabeta,1180.6462,91837.1262,108427156,4.9520E9
ROI_0_CD31aSMA,4876.7299,91837.1262,447864861,2.0454E10
ROI_0_CD31CD31,2690.8177,91837.1262,247116967,1.1286E10
ROI_0_CD31abeta,1180.6462,91837.1262,108427156,4.9520E9
ROI_0_AbetaaSMA,4876.7299,91837.1262,447864861,2.0454E10
ROI_0_AbetaCD31,2690.8177,91837.1262,247116967,1.1286E10
ROI_0_Abetaabeta,1180.6462,91837.1262,108427156,4.9520E9
ROI_1_aSMAaSMA,10651.9925,3905.7737,41604272.3,1.9001E9
ROI_1_aSMACD31,7598.3342,3905.7737,29677373.9,1355398451
ROI_1_aSMAabeta,9507.4081,3905.7737,37133784.6,1695940960
ROI_1_CD31aSMA,29976.6438,8014.0387,240233983,1.0972E10
ROI_1_CD31CD31,4364.7034,8014.0387,34978902.2,1.5975E9
ROI_1_CD31abeta,2442.1826,8014.0387,19571745.7,893863245
ROI_1_AbetaaSMA,7675.6494,7925.4707,60833134,2.7783E9
ROI_1_AbetaCD31,14584.8878,7925.4707,115592100,5.2792E9
ROI_1_Abetaabeta,2420.3932,7925.4707,19182755.4,876097629
