ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,18131.6325,53298,966379748,966379748
ROI_0_IntensityCD31,9244.9858,53298,492739252,492739252
ROI_0_IntensityAbeta,309.0922,53298,16473997,16473997
ROI_0_aSMA_IntensityaSMA,37803.541,22970,868347337,868347337
ROI_0_aSMA_IntensityCD31,11890.752,22970,273130574,273130574
ROI_0_aSMA_IntensityAbeta,353.5318,22970,8120626,8120626
ROI_0_CD31_IntensityaSMA,20056.0537,27869,558942161,558942161
ROI_0_CD31_IntensityCD31,17225.3304,27869,480052733,480052733
ROI_0_CD31_IntensityAbeta,249.0204,27869,6939949,6939949
ROI_0_Abeta_IntensityaSMA,36630.5078,193,7069688,7069688
ROI_0_Abeta_IntensityCD31,6153.1917,193,1187566,1187566
ROI_0_Abeta_IntensityAbeta,14944.2332,193,2884237,2884237
